company_name,website_url,location,has_website,has_business_email,has_contact_email,has_phone,has_whatsapp,has_contact_form,has_linkedin,has_founder,has_ceo,has_cto,decision_makers_count,technologies,has_mobile_app,has_ai_features,has_automation,has_live_chat,has_call_to_action,is_outdated,poor_ui_ux,missing_seo,weak_branding,lead_score,priority_level,priority_country
Hyperlink InfoSystem - Top Mobile App Development Company in Canada,https://www.hyperlinkinfosystem.ca/,"Toronto, Canada",True,True,True,True,False,True,True,False,False,False,1.0,"['Angular', 'Python', 'Java', 'Django', 'PHP', 'Node', 'React', 'Laravel', 'TensorFlow', 'Rust', 'Ruby', 'Go', 'AWS', 'Vue', 'WordPress', 'Docker', '.NET']",1,1,1,0,1,1,1,0,1,100.0,High,True
I Can Infotech - AI-Driven Mobile App & Web Development Company based in Canada,https://icaninfotechh.com/,"Toronto, Canada",True,True,True,True,False,True,False,False,False,False,0.0,[],0,0,0,0,0,0,0,0,0,80.0,High,True
Risingmax Pvt. Ltd. - IT Development & Consulting Company | Custom App & Software Development Services Provider,https://www.risingmax.com/?utm_source=seo&utm_medium=organic&utm_campaign=canada,"Toronto, Canada",True,True,True,True,False,True,True,False,False,False,0.0,"['Angular', 'Python', 'Java', 'Django', 'Kubernetes', 'PHP', 'Node', 'React', 'TensorFlow', 'Rust', 'Ruby', 'Go', '.NET', 'Vue', 'WordPress', 'Docker', 'Flask']",1,1,1,1,1,1,0,1,0,100.0,High,True
Net Solutions Canada Limited,https://www.netsolutions.com/,"Toronto, Canada",True,True,True,True,False,True,True,True,False,False,1.0,"['Angular', 'Java', 'PHP', 'Node', 'TensorFlow', 'Azure', 'Rust', 'Go', 'AWS', 'Vue', 'WordPress', 'Docker', '.NET']",1,1,1,0,1,1,0,1,0,100.0,High,True
Design Toronto Web,,"Toronto, Canada",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Vera Forge,,"Toronto, Canada",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
SiteRocket SEO,,"Toronto, Canada",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Haus of Growth Marketing,,"Toronto, Canada",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Mama Domain,,"Toronto, Canada",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Integral Consulting Company,,"Toronto, Canada",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Bitmaster,,"Toronto, Canada",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
JC Digital Solutions,,"Toronto, Canada",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
NeuronicWorks,,"Toronto, Canada",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
IT-Solutions,,"Toronto, Canada",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Webzylo Digital Solutions,,"Toronto, Canada",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Manaknight,,"Toronto, Canada",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Progressive Software Solutions,,"Toronto, Canada",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Working Bits,,"Toronto, Canada",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Beckard Associates,,"Toronto, Canada",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Pieoneers Software - App Development,https://pieoneers.com/,"Vancouver, Canada",True,True,True,True,False,True,True,True,False,False,2.0,"['Angular', 'Python', 'Java', 'Django', 'Node', 'React', 'TensorFlow', 'Rust', 'Go', 'AWS', 'Vue', 'Docker']",1,1,0,0,1,0,0,1,0,100.0,High,True
Essential Designs,https://www.essentialdesigns.net/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=vancouver,"Vancouver, Canada",True,True,True,True,False,True,True,False,False,False,1.0,"['Angular', 'Python', 'Java', 'Kubernetes', 'PHP', 'Node', 'React', 'Azure', 'TensorFlow', 'Rust', 'Go', 'AWS', 'Vue', 'WordPress', 'Docker', '.NET']",1,1,1,1,1,1,0,1,0,100.0,High,True
TTT Studios,https://ttt.studio/,"Vancouver, Canada",True,True,True,True,False,True,True,False,False,False,0.0,"['Angular', 'Java', 'TensorFlow', 'Go', 'Vue', 'Docker', '.NET']",1,1,1,0,1,1,1,1,1,100.0,High,True
Steamclock Software Ltd.,https://www.steamclock.com/,"Vancouver, Canada",True,True,True,True,False,True,True,True,False,False,1.0,"['Angular', 'Java', 'TensorFlow', 'Rust', 'Go', 'AWS', 'Vue', 'Docker']",1,1,0,0,0,1,1,1,1,100.0,High,True
MSP Corp (Formerly Softlanding),https://west.mspcorp.ca/,"Vancouver, Canada",True,True,True,True,False,True,True,False,False,False,2.0,"['Angular', 'Java', 'PHP', 'TensorFlow', 'Azure', 'Rust', 'Go', '.NET', 'Vue', 'WordPress', 'Docker']",1,1,0,0,1,0,1,1,1,100.0,High,True
BR Softech- Game Development Company in Canada,https://www.brsoftech.com/?utm_source=Google_My_Business_Canada_Website&utm_medium=GMB&utm_campaign=Google_My_Business_Canada_Website,"Vancouver, Canada",True,True,True,True,False,True,False,False,False,False,0.0,[],0,0,0,0,0,0,0,0,0,80.0,High,True
Tandem Studios Inc.,https://www.workintandem.io/,"Vancouver, Canada",True,True,True,True,False,True,True,False,False,True,1.0,"['Angular', 'Java', 'TensorFlow', 'Azure', 'Rust', 'Go', 'Vue', 'Docker', '.NET']",1,1,1,0,1,1,1,1,1,100.0,High,True
Netvibes Infotech,,"Vancouver, Canada",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
PiTech,,"Vancouver, Canada",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
SkyLabs Enterprise,,"Vancouver, Canada",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Targetized,,"Vancouver, Canada",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Braun Marketing,,"Vancouver, Canada",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Vancouver IT Services and Business Tech Support,,"Vancouver, Canada",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Burnaby Tech Computer Services for Business,,"Vancouver, Canada",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
604 Consulting,,"Vancouver, Canada",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Redlizard Studioz,,"Vancouver, Canada",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Your Tech Solutions,,"Vancouver, Canada",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
BTC Systems,,"Vancouver, Canada",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Red Ring Solutions,,"Vancouver, Canada",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Vonigo,,"Vancouver, Canada",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Etanova,,"Vancouver, Canada",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
AUCyber,/aclk?sa=L&ai=DChsSEwjYhOS2lsWVAxVBzTwCHY3UCXAYACICCAEQABoCc2Y&co=1&ase=2&gclid=EAIaIQobChMI2ITktpbFlQMVQc08Ah2N1AlwEBAYASAAEgLgGvD_BwE&cid=CAASuwHkaChQ2QGPqVKdCxn_WN1wluxPWqehIoKV1JIQOf4_F8UMo2hrfJMel188cf6mroZuAfe0ts3rYiKJw-qQkVTs_1bBBFAX_VsSRO0nb9TYZTE2lTy3pQ6mdgDgbgceoTGL4PdttLGqKGhB25PiU62LNIGILlji2AJpCCfxiW7DNOvenuenDwyThfXX14cxLx7snS5EKlUxccAy85zzG3ub4igqXYitRGjeLM2Vku-p5ncEo66L8CInnoS2&cce=2&category=acrcp_v1_32&sig=AOD64_2pgnDcZIYnF2EavGsrj2HhmjEF5g&adurl&rct=j&q&ctype=99&nis=6,"Sydney, Australia",False,True,True,True,False,True,False,False,False,False,0.0,[],0,0,0,0,0,0,0,0,0,70.0,High,True
Mantel,/aclk?sa=L&ai=DChsSEwjYhOS2lsWVAxVBzTwCHY3UCXAYACICCAEQARoCc2Y&co=1&ase=2&gclid=EAIaIQobChMI2ITktpbFlQMVQc08Ah2N1AlwEBAYAiAAEgJdrfD_BwE&cid=CAASuwHkaChQ2QGPqVKdCxn_WN1wluxPWqehIoKV1JIQOf4_F8UMo2hrfJMel188cf6mroZuAfe0ts3rYiKJw-qQkVTs_1bBBFAX_VsSRO0nb9TYZTE2lTy3pQ6mdgDgbgceoTGL4PdttLGqKGhB25PiU62LNIGILlji2AJpCCfxiW7DNOvenuenDwyThfXX14cxLx7snS5EKlUxccAy85zzG3ub4igqXYitRGjeLM2Vku-p5ncEo66L8CInnoS2&cce=2&category=acrcp_v1_33&sig=AOD64_3ENBqcELU9rLSURHZoyNX0Rq50aw&adurl&rct=j&q&ctype=99&nis=6,"Sydney, Australia",False,True,True,True,False,True,False,False,False,False,0.0,[],0,0,0,0,0,0,0,0,0,70.0,High,True
Appello Software - Custom Software and App Development Company in Sydney,https://appello.com.au/,"Sydney, Australia",True,True,True,True,False,True,False,False,False,False,0.0,[],0,0,0,0,0,0,0,0,0,80.0,High,True
Apptunix Australia - AI Mobile App & Software Development Company Sydney,https://www.apptunix.com/mobile-app-development-company-australia/?utm_source=Organicseo&utm_medium=mainGBPaustralia,"Sydney, Australia",True,True,True,True,False,True,True,False,False,False,0.0,"['Angular', 'Python', 'Java', 'Kubernetes', 'PHP', 'Node', 'React', 'Azure', 'TensorFlow', 'Rust', 'Go', 'AWS', 'Vue', 'WordPress', 'Docker', '.NET', 'PyTorch']",0,0,0,0,0,0,0,0,0,100.0,High,True
"SupportSoft Technologies - App Developer Sydney, App Development Agency Sydney",https://supportsoft.com.au/,"Sydney, Australia",True,True,True,True,False,True,True,False,False,False,1.0,"['Angular', 'Java', 'PHP', 'Node', 'React', 'Laravel', 'TensorFlow', 'Rust', 'Go', '.NET', 'Vue', 'WordPress', 'Docker']",1,1,1,1,1,1,0,0,0,100.0,High,True
ToXSL Technologies Australia - Mobile App Development And Web Development Company,https://toxsl.com/,"Sydney, Australia",True,True,True,True,False,True,True,False,False,False,1.0,"['Angular', 'Python', 'Java', 'Django', 'Kubernetes', 'PHP', 'Node', 'React', 'Laravel', 'Azure', 'Rust', 'TensorFlow', 'Go', 'AWS', 'Vue', 'WordPress', 'Docker', 'Flask']",1,1,1,0,1,1,1,0,1,100.0,High,True
Microknot - Custom Software Development Company in Sydney | Mobile App Developers,https://www.microknot.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb_profile&utm_content=website_click,"Sydney, Australia",True,True,True,True,False,True,True,False,False,False,0.0,"['Angular', 'Java', 'PHP', 'React', 'TensorFlow', 'Azure', 'Rust', 'Ruby', 'Go', 'AWS', 'Vue', 'WordPress', 'Docker', '.NET']",1,1,1,0,1,1,1,1,1,100.0,High,True
Software Co,https://www.softwareco.com/,"Sydney, Australia",True,True,True,True,False,True,False,False,False,False,0.0,[],0,0,0,0,0,0,0,0,0,80.0,High,True
Chalk Co.,,"Sydney, Australia",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
TSheets,,"Sydney, Australia",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Dotline Infotech - IT Support Sydney & IT Services,,"Sydney, Australia",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Searchical SEO Sydney,,"Sydney, Australia",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Flynk,,"Sydney, Australia",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Helm,,"Sydney, Australia",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Posh Printing,,"Sydney, Australia",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
BigWeb,,"Sydney, Australia",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Qwebsites,,"Sydney, Australia",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Anchor,,"Sydney, Australia",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
DCODE GROUP - Custom Software Development,/aclk?sa=L&ai=DChsSEwj367jUlsWVAxWWh2YCHQFUALgYACICCAEQABoCc20&co=1&ase=2&gclid=EAIaIQobChMI9-u41JbFlQMVlodmAh0BVAC4EBAYAiAAEgIJrPD_BwE&cid=CAASuwHkaFKOw7ICzMPXlG-dL0315KvASx-THr_ywZi9W9KoyxmLeleBqPtYByMxW0Tw_L7x0WPeUjE3nZHJJjrmhSG2MPdcK2IhEIh7J1cvyKbh8VzXjRQgf2Vxd-qaM5dyY4GsdE9foAM0pMwPG45ZzZpbeRCjTL7d-xf9igbVPbjWf7zOeweXqT3m4B1hApvU2kAgThTQURWAveTFmNexcm2oiGk7CttHoW_6vOF8No6c7xnesXXz8fqQ0tL9&cce=2&category=acrcp_v1_32&sig=AOD64_2oHmvTkzvz0s_OCKX0cv4LuGl54g&adurl&rct=j&q&ctype=99&nis=6,"Melbourne, Australia",False,True,True,True,False,True,False,False,False,False,0.0,[],0,0,0,0,0,0,0,0,0,70.0,High,True
SSW Melbourne - Enterprise Software Development,https://ssw.com.au/,"Melbourne, Australia",True,True,True,True,False,True,True,False,False,False,1.0,"['Angular', 'Java', 'Python', 'React', 'TensorFlow', 'Azure', 'Rust', 'Ruby', 'Go', 'Vue', 'Docker', '.NET']",1,1,0,0,1,1,1,0,1,100.0,High,True
Appello Software - Custom Software and App Development Company in Melbourne,https://www.appello.com.au/,"Melbourne, Australia",True,True,True,True,False,True,False,False,False,False,0.0,[],0,0,0,0,0,0,0,0,0,80.0,High,True
"ITCC – AI, SEO, App & Software Development Melbourne",https://www.itcc.co/,"Melbourne, Australia",True,True,True,True,False,True,True,False,False,False,1.0,"['Angular', 'Java', 'React', 'TensorFlow', 'Rust', 'Go', 'AWS', 'Vue', 'Docker', '.NET']",1,1,1,1,1,1,1,1,1,100.0,High,True
Wave Digital App Development,https://wavedigital.com.au/,"Melbourne, Australia",True,True,True,True,False,True,True,False,False,False,0.0,"['Angular', 'Java', 'PHP', 'React', 'TensorFlow', 'Rust', 'Go', 'AWS', 'Vue', 'WordPress', 'Docker', '.NET']",1,1,1,0,0,0,1,1,1,100.0,High,True
"Blitzm Systems: Software Agency | Web, Mobile & Cloud Solutions",https://www.blitzm.com.au/,"Melbourne, Australia",True,True,True,True,False,True,True,False,True,False,2.0,"['Angular', 'Python', 'Java', 'Kubernetes', 'PHP', 'React', 'TensorFlow', 'Azure', 'Go', 'AWS', 'Vue', 'WordPress', 'Docker', '.NET']",1,1,1,0,1,1,0,1,0,100.0,High,True
Zimble Code - Top App Development Company in Melbourne,https://zimblecode.com/mobile-app-development-company-in-australia/,"Melbourne, Australia",True,True,True,True,False,True,True,False,False,False,1.0,"['Angular', 'Python', 'Java', 'PHP', 'Node', 'React', 'Laravel', 'TensorFlow', 'Rust', 'Go', 'AWS', 'Vue', 'WordPress', 'Docker', '.NET', 'Flask']",1,1,1,0,1,1,0,1,0,100.0,High,True
The Boardroom of Melbourne,,"Melbourne, Australia",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Olitech Assistive Technology,,"Melbourne, Australia",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Peacock Studio,,"Melbourne, Australia",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Coconut Consulting,,"Melbourne, Australia",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
PlatinumSEO,,"Melbourne, Australia",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Tavares Digital,,"Melbourne, Australia",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Woodrow Carpentry & Joinery,,"Melbourne, Australia",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Akvitek,,"Melbourne, Australia",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Sliced Web Designs,,"Melbourne, Australia",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Axpam,,"Melbourne, Australia",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
COMAN Software GmbH | Software für digitale Projektsteuerung,/aclk?sa=L&ai=DChsSEwjm9fzmlsWVAxVmhGYCHRqaBKUYACICCAEQABoCc20&co=1&ase=2&gclid=EAIaIQobChMI5vX85pbFlQMVZoRmAh0amgSlEBAYASAAEgI56_D_BwE&cid=CAASuwHkaAuXNhMY_nlWplQiPrGtJmoPZ7uMpm7Pb9FFL9R8f6x8e-57iyKRlxZn0tDH6yP2rtl-u2XLhUxndMrgCcMmmq452HUR0ppzxBOClrh1Bm-PJvHbgf08W0MjqhILLFbhX4Xwd54Tzp1s3Dk1_ai7DJv2_qqITqQjrbBrXaMNVtW2GNHDIUyq-alZE3XqNq5rynhxcvZnHBAVdiJVTceYSH--hB0FCxaCWLA8rlNphwWmPRdT9N28uA-F&cce=2&category=acrcp_v1_32&sig=AOD64_32tl0pDPTaBMwJQ2eAC2GWLtJVyA&adurl&rct=j&q&ctype=99&nis=6,"Berlin, Germany",False,True,True,True,False,True,False,False,False,False,0.0,[],0,0,0,0,0,0,0,0,0,70.0,High,True
Merantix Momentum GmbH,/aclk?sa=L&ai=DChsSEwjm9fzmlsWVAxVmhGYCHRqaBKUYACICCAEQARoCc20&co=1&ase=2&gclid=EAIaIQobChMI5vX85pbFlQMVZoRmAh0amgSlEBAYAiAAEgJpxvD_BwE&cid=CAASuwHkaAuXNhMY_nlWplQiPrGtJmoPZ7uMpm7Pb9FFL9R8f6x8e-57iyKRlxZn0tDH6yP2rtl-u2XLhUxndMrgCcMmmq452HUR0ppzxBOClrh1Bm-PJvHbgf08W0MjqhILLFbhX4Xwd54Tzp1s3Dk1_ai7DJv2_qqITqQjrbBrXaMNVtW2GNHDIUyq-alZE3XqNq5rynhxcvZnHBAVdiJVTceYSH--hB0FCxaCWLA8rlNphwWmPRdT9N28uA-F&cce=2&category=acrcp_v1_32&sig=AOD64_0sCAyQZk1lf0ERQlRjHTYyRaTs-g&adurl&rct=j&q&ctype=99&nis=6,"Berlin, Germany",False,True,True,True,False,True,False,False,False,False,0.0,[],0,0,0,0,0,0,0,0,0,70.0,High,True
MVP Factory,https://mvpfactory.co/,"Berlin, Germany",True,True,True,True,False,True,True,False,False,False,0.0,"['Angular', 'Java', 'TensorFlow', 'Rust', 'Go', 'Vue', 'Docker', '.NET']",1,1,0,0,1,1,1,1,1,100.0,High,True
Apptunix Germany - AI Mobile App & Software Development Company in Germany,https://www.apptunix.com/?utm_source=Organicseo&utm_medium=mainGBPeurope,"Berlin, Germany",True,True,True,True,False,True,False,False,False,False,0.0,[],0,0,0,0,0,0,0,0,0,80.0,High,True
Mobile App Development agency in Berlin - App-concept.com GmbH,https://app-concept.com/,"Berlin, Germany",True,True,True,True,False,True,True,True,False,False,2.0,"['Angular', 'Python', 'Java', 'Kubernetes', 'PHP', 'Node', 'React', 'Azure', 'TensorFlow', 'Rust', 'Ruby', 'Go', 'AWS', 'Vue', 'WordPress', 'Docker']",1,1,1,0,1,1,1,1,1,100.0,High,True
Agentur Pixelportal,,"Berlin, Germany",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Bitskin,,"Berlin, Germany",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Herr mit Ideen!,,"Berlin, Germany",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Design for Humans,,"Berlin, Germany",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
ImmoCom 2001,,"Berlin, Germany",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
IXLabs,,"Berlin, Germany",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Computer Manufaktur,,"Berlin, Germany",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Eric Sturm Webdesign,,"Berlin, Germany",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Chocolate Umbrellas,,"Berlin, Germany",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Rock'nRoll Letters,,"Berlin, Germany",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
iO,/aclk?sa=L&ai=DChsSEwi6gqv9lsWVAxWRhWYCHQDCAIEYACICCAEQABoCc20&co=1&ase=2&gclid=EAIaIQobChMIuoKr_ZbFlQMVkYVmAh0AwgCBEBAYASAAEgJ2CPD_BwE&cid=CAASuwHkaP0sg68IcytTyKb8d5Au8JMAZrOkrHbQ9hLfTpSB1XmGUC_QKDm_Xul0pbszx9_HdqMldmeEt16nmSaAR2FPD0AFlMWBMBi4iXdani7plK9XD3kj2nQL2x-EkU5fbZjDNKcwtZIG9Bu3BB9A0URZPM32U6O2kM52oyZ5178N6VbiY2utiWWmbR1Zv6U4eNmu9K9psd4pdLXqLwWXKMVPjVhmkg2lv-wBFLmDCfxfjV0KUaEVNYuxDoMN&cce=2&category=acrcp_v1_32&sig=AOD64_22G6geS0R3M9p69pdzFYpuuTmjGw&adurl&rct=j&q&ctype=99&nis=6,"Amsterdam, Netherlands",False,True,True,True,False,True,False,False,False,False,0.0,[],0,0,0,0,0,0,0,0,0,70.0,High,True
Your Software Supplier,http://www.yoursoftwaresupplier.com/,"Amsterdam, Netherlands",True,True,True,True,False,True,True,True,False,True,3.0,"['Angular', 'Java', 'Django', 'Laravel', 'React', 'TensorFlow', 'Go', 'WordPress', 'Docker']",1,1,1,0,0,1,0,0,0,100.0,High,True
Junkies Coder - Custom Mobile App Development Company in Netherlands,https://www.junkiescoder.com/,"Amsterdam, Netherlands",True,True,True,True,False,True,True,False,False,False,1.0,"['Angular', 'Python', 'Java', 'Django', 'Kubernetes', 'Node', 'React', 'Azure', 'TensorFlow', 'Rust', 'Ruby', 'Go', 'AWS', 'Vue', 'WordPress', 'Docker', '.NET', 'Flask']",1,1,1,0,1,0,0,1,1,100.0,High,True
WeAreBrain - AI & Custom Software Development,https://www.wearebrain.com/,"Amsterdam, Netherlands",True,True,True,True,False,True,True,False,False,False,1.0,"['Angular', 'Java', 'PHP', 'TensorFlow', 'Azure', 'Rust', 'Ruby', 'Go', 'AWS', 'Vue', 'WordPress', 'Docker', '.NET']",1,1,1,0,1,1,1,1,1,100.0,High,True
GlobalOrange | Your North Star in Digital Product Development,https://www.globalorange.nl/,"Amsterdam, Netherlands",True,True,True,True,False,True,True,False,False,False,1.0,"['Angular', 'Python', 'Java', 'PHP', 'React', 'TensorFlow', 'Go', 'AWS', 'Vue', 'WordPress', 'Docker']",1,1,1,0,0,1,1,1,1,100.0,High,True
Software Improvement Group (SIG),https://www.softwareimprovementgroup.com/?utm_source=Google%20My%20Business&utm_medium=Google%20My%20Business%20%7C%20NL&utm_campaign=Google%20My%20Business%20%7C%20NL,"Amsterdam, Netherlands",True,True,True,True,False,True,True,False,False,True,2.0,"['Angular', 'Java', 'PHP', 'TensorFlow', 'Rust', 'Go', 'Vue', 'WordPress', 'Docker']",1,1,1,1,1,1,0,1,1,100.0,High,True
Eli5,http://www.eli5.io/,"Amsterdam, Netherlands",True,True,True,True,False,True,True,True,False,False,2.0,"['Angular', 'Java', 'TensorFlow', 'Go', 'Vue', 'Docker', '.NET']",1,1,1,0,0,1,0,1,0,100.0,High,True
Gainsight,https://www.gainsight.com/,"Amsterdam, Netherlands",True,True,True,True,False,True,False,False,False,False,0.0,[],0,0,0,0,0,0,0,0,0,80.0,High,True
De Online Bloemist,,"Amsterdam, Netherlands",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Yilps,,"Amsterdam, Netherlands",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Eenvoud,,"Amsterdam, Netherlands",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Peakfijn,,"Amsterdam, Netherlands",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Keplar Agency,,"Amsterdam, Netherlands",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
MorgenOnline,,"Amsterdam, Netherlands",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
GlobalOrange,,"Amsterdam, Netherlands",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Gmi Designschool,,"Amsterdam, Netherlands",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Qoorts,,"Amsterdam, Netherlands",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Liluc,,"Amsterdam, Netherlands",,,,,,,,,,,,[],0,0,0,0,0,0,0,0,0,,,
Techzu Ichicode,/aclk?sa=L&ai=DChsSEwjluIWZl8WVAxWuNIMDHZ8mCHYYACICCAEQARoCc2Y&co=1&ase=2&gclid=EAIaIQobChMI5biFmZfFlQMVrjSDAx2fJgh2EBAYASAAEgJb7_D_BwE&cid=CAASuwHkaIFQ4Cg8dveMdpV7-rQ0i90NufVLrb-kJnLZMO02gtv8IHKVPTODxLbSmWpVc0XRBNJEgcMsy7Za2pRo7ZF0is19l7hxotJnmSYpyG51Fz4TF-gx7lA2EfGsq2dRnJuE5ZlQbS-SW6aV-kveOjJbxwlwNFD2VbPkTsdaJjMFNL6uiRKDDYlxVEQo9iWMc9d6bcmU_RpOQ_PCPTzq-9C2CJM9QPs_PhE6otTyjGdg1l_FSoUGbz33OEbo&cce=2&category=acrcp_v1_32&sig=AOD64_34YvKN24cYtLbXJW8WXgQl_c8bDg&adurl&rct=j&q&ctype=99&nis=6,Singapore,False,True,True,True,False,True,False,False,False,False,0.0,[],0,0,0,0,0,0,0,0,0,70.0,High,True
NEX CorporateIT Pte Ltd - IT Outsourcing Singapore,/aclk?sa=L&ai=DChsSEwjluIWZl8WVAxWuNIMDHZ8mCHYYACICCAEQABoCc2Y&co=1&ase=2&gclid=EAIaIQobChMI5biFmZfFlQMVrjSDAx2fJgh2EBAYAiAAEgLmY_D_BwE&cid=CAASuwHkaIFQ4Cg8dveMdpV7-rQ0i90NufVLrb-kJnLZMO02gtv8IHKVPTODxLbSmWpVc0XRBNJEgcMsy7Za2pRo7ZF0is19l7hxotJnmSYpyG51Fz4TF-gx7lA2EfGsq2dRnJuE5ZlQbS-SW6aV-kveOjJbxwlwNFD2VbPkTsdaJjMFNL6uiRKDDYlxVEQo9iWMc9d6bcmU_RpOQ_PCPTzq-9C2CJM9QPs_PhE6otTyjGdg1l_FSoUGbz33OEbo&cce=2&category=acrcp_v1_32&sig=AOD64_1C1iOw8Y2uu_OUsA3IkJ5dsbfT5A&adurl&rct=j&q&ctype=99&nis=6,Singapore,False,True,True,True,False,True,False,False,False,False,0.0,[],0,0,0,0,0,0,0,0,0,70.0,High,True
TechTIQ Solutions - AI-Driven Software Development Company in Singapore,https://techtiqsolutions.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,Singapore,True,True,True,True,False,True,True,False,False,False,0.0,"['Rust', 'AWS', 'Docker', 'Flask', 'Java', 'WordPress', 'PyTorch', 'Angular', 'Python', 'PHP', 'Node', 'Vue', 'Django', 'Kubernetes', 'React', 'TensorFlow', 'Azure', 'Go', '.NET']",1,1,1,0,1,1,1,1,1,100.0,High,True
"Vinova - Custom Software, Web & Mobile App Development Agency in Singapore",https://vinova.sg/,Singapore,True,True,True,True,False,True,True,False,False,False,0.0,"['Angular', 'Java', 'Kubernetes', 'PHP', 'React', 'TensorFlow', 'Rust', 'Ruby', 'Go', 'AWS', 'Vue', 'WordPress', 'Docker']",1,1,1,0,1,1,1,1,1,100.0,High,True
